Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Carnivora,Felidae,Prionailurus,planiceps,Prionailurus planiceps,1,3533.76,-999.0,467.4,-999.0,-999.0,-999.0,-999.0,2,-999.0,56.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,8,1,2,-999.0,-999.0,-999,1015;1113;2655,-999.0,-999.0,-999.0,-999.0,1100389.34,8.07,-5.94,1.06,118.99,95.18,107.09,1,74.47,4.0,0.15,240.65,250.3,1687.65,1744.28
Soricomorpha,Talpidae,Galemys,pyrenaicus,Galemys pyrenaicus,2,60.17,-999.0,125.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,30.0,3,0.001551623,0.001393636,-999.0,3.54,2.0,60.0,-999.0,30.99,4.18,1.5,371.23,1.0,-999,1,3,-999.0,-999.0,-999,511;543;560;562;899;1129;1297;1848;2131;2212;2346;2655;2735;2736;2737;2738;2739;2740;2786,-999.0,-999.0,2.22,-999.0,171300.87,43.77,40.12,41.94,3.09,-8.96,-2.93,5,97.04,8.0,-0.01,65.84,107.11,550.34,805.09
Rodentia,Sciuridae,Funisciurus,anerythrus,Funisciurus anerythrus,3,223.54,-999.0,184.2,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,2,-999.0,-999.0,-999.0,1.32,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,1,-999.0,-999.0,-999,900;901;904;1297;2301;2495;2655,-999.0,-999.0,-999.0,-999.0,4317247.49,11.91,-9.34,1.28,32.97,0.23,16.6,0,40.21,1.0,0.12,136.58,245.21,1270.24,1566.04
Rodentia,Echimyidae,Callistomys,pictus,Callistomys pictus,-999,518.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2655,-999.0,-999.0,-999.0,-999.0,37773.91,-11.33,-13.77,-12.55,-37.36,-39.75,-38.55,17,211.59,20.0,0.08,123.66,239.11,1250.37,1682.91
Erinaceomorpha,Erinaceidae,Neohylomys,hainanensis,Neohylomys hainanensis,2,52.21,-999.0,134.99,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,3,-999.0,-999.0,-999,678;1015;1456,-999.0,-999.0,-999.0,-999.0,9825.71,19.45,18.59,19.02,110.08,108.88,109.48,128,170.76,128.0,0.1,118.88,225.62,1184.02,1907.66
Rodentia,Muridae,Mus,goundae,Mus goundae,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,16481.08,9.68,8.09,8.88,21.64,20.22,20.93,0,0.9,0.0,0.0,102.1,265.72,912.15,1670.98
Rodentia,Cricetidae,Lasiopodomys,mandarinus,Lasiopodomys mandarinus,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,2751682.89,51.55,31.37,41.46,129.12,102.32,115.72,0,178.34,1.0,0.05,37.73,49.6,482.44,686.67
Chiroptera,Phyllostomidae,Enchisthenes,hartii,Enchisthenes hartii,-999,16.99,39.82,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,0.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,1,-999.0,-999.0,-999,196;889;1297;1316;1658;2151;2622;2655;2719,-999.0,-999.0,-999.0,-999.0,3507398.71,24.03,-17.72,3.15,-60.62,-105.67,-83.15,0,45.36,1.0,0.12,140.17,219.71,1258.37,1569.93
Afrosoricida,Chrysochloridae,Calcochloris,obtusirostris,Calcochloris obtusirostris,-999,24.05,-999.0,100.84,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999.0,1.0,-999,1,3,-999.0,-999.0,-999,285;1339;1848;2131;2629;2655,-999.0,-999.0,-999.0,-999.0,209272.42,-19.49,-27.73,-23.61,35.6,31.26,33.43,1,35.93,2.0,0.22,67.42,231.62,861.55,1426.16
Rodentia,Cricetidae,Thomasomys,macrotis,Thomasomys macrotis,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Abrocomidae,Abrocoma,bennettii,Abrocoma bennettii,1,250.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,3,-999.0,-999.0,-999.0,4.86,-999.0,27.6,-999.0,-999.0,143.85,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,543;890;1297;1492;2655,-999.0,-999.0,-999.0,-999.0,54615.98,-27.71,-35.58,-31.64,-69.4,-71.7,-70.55,0,63.15,1.0,0.07,20.44,17.66,213.09,1073.78
Artiodactyla,Tragulidae,Tragulus,nigricans,Tragulus nigricans,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,11882.48,11.42,7.8,9.61,119.71,116.93,118.32,22,44.59,23.5,0.21,224.0,249.78,-999.0,-999.0
Didelphimorphia,Didelphidae,Marmosops,parvidens,Marmosops parvidens,1,15.0,-999.0,99.13,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,2,-999.0,-999.0,-999.0,4.05,-999.0,-999.0,-999.0,-999.0,14.4,-999.0,-999.0,1.0,7,2,2,-999.0,-999.0,-999,889;890;905;1297;2291;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Primates,Cebidae,Callithrix,saterei,Callithrix saterei,3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2344;2725,-999.0,-999.0,-999.0,-999.0,18742.81,-3.94,-6.34,-5.14,-58.04,-59.64,-58.84,0,0.75,0.0,0.16,164.67,260.68,1454.2,1609.58
Diprotodontia,Hypsiprymnodontidae,Hypsiprymnodon,moschatus,Hypsiprymnodon moschatus,2,534.25,-999.0,-999.0,-999.0,365.0,-999.0,-999.0,4,-999.0,-999.0,-999,-999.0,-999.0,365.0,2.04,-999.0,72.0,-999.0,-999.0,239.99,-999.0,413.84,-999.0,-999,-999,2,268.47,190.39,-999,955;1297;1760;1848;2655,-999.0,1.1,-999.0,-999.0,26547.14,-16.11,-18.97,-17.54,146.34,144.96,145.65,0,9.08,0.0,0.08,135.64,209.93,1181.28,1675.89
Chiroptera,Pteropodidae,Dobsonia,peronii,Dobsonia peronii,-999,226.51,115.1,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,0.98,-999.0,-999.0,52.4,-999.0,-999.0,147.5,-999.0,-999.0,-999,2,1,-999.0,-999.0,-999,80;262;1297;1386;1388;1621;1658;2017;2143;2151;2655;3023,-999.0,-999.0,-999.0,-999.0,84055.51,-7.55,-10.37,-8.96,129.86,114.43,122.14,19,131.92,19.0,0.07,204.26,241.37,-999.0,-999.0
Primates,Lemuridae,Prolemur,simus,Prolemur simus,2,2030.41,-999.0,370.0,-999.0,-999.0,-999.0,-999.0,4,-999.0,140.0,2,0.62,-999.0,-999.0,1.0,1.0,144.0,-999.0,-999.0,-999.0,4.0,-999.0,7.5,-999,2,2,-999.0,-999.0,-999,543;1015;1046;1048;1544;1545;1546;1547;2041;2151;2344;2655,-999.0,-999.0,-999.0,-999.0,4564.82,-20.65,-22.87,-21.76,47.93,46.77,47.35,8,29.5,8.0,0.19,174.64,189.18,1334.86,1505.26
Rodentia,Ctenomyidae,Ctenomys,sylvanus,Ctenomys sylvanus,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,33278.04,-21.04,-23.69,-22.36,-63.07,-65.27,-64.17,3,8.31,3.0,0.13,71.94,153.37,856.38,1512.92
Rodentia,Gliridae,Chaetocauda,sichuanensis,Chaetocauda sichuanensis,1,31.51,-999.0,91.8,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,2151,-999.0,-999.0,-999.0,-999.0,37.63,32.36,32.29,32.33,104.27,104.2,104.23,36,36.0,36.0,0.02,69.0,132.0,732.0,830.0
Erinaceomorpha,Erinaceidae,Hylomys,parvus,Hylomys parvus,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,73.08,-1.65,-1.73,-1.69,101.3,101.22,101.26,91,91.0,91.0,0.05,343.0,174.0,1796.0,2006.0
Primates,Tarsiidae,Tarsius,tarsier,Tarsius tarsier,1,168.04,-999.0,120.21,-999.0,518.3,149.0,173.0,3,-999.0,181.69,-999,0.02,0.02,262.4,1.0,-999.0,144.0,23.99,-999.0,200.0,-999.0,596.29,3.25,-999,-999,2,67.61,-999.0,-999,208;223;543;704;1202;1203;1204;1205;1297;1544;1547;1848;2137;2139;2151;2344;2489;2493;2655;2660;2986,-999.0,1.3,-999.0,-999.0,170743.47,1.75,-5.7,-1.97,125.24,118.75,121.99,17,95.54,17.0,0.08,229.41,215.47,1812.6,1909.15
Carnivora,Canidae,Vulpes,zerda,Vulpes zerda,1,1317.13,-999.0,374.23,16.95,-999.0,467.97,1303.0,6,-999.0,51.0,1,-999.0,-999.0,365.0,2.36,-999.0,175.0,28.04,111.7,-999.0,-999.0,294.06,-999.0,-999,1,2,65.56,-999.0,-999,367;543;1113;1297;1822;2655,-999.0,1.1,-999.0,-999.0,6960271.02,35.37,16.09,25.73,47.68,-15.69,15.99,0,3.93,0.0,0.08,3.55,245.56,67.33,1255.58
Cetacea,Eschrichtiidae,Eschrichtius,robustus,Eschrichtius robustus,2,27324024.19,-999.0,11831.89,-999.0,-999.0,-999.0,-999.0,3,-999.0,379.9,1,-999.0,-999.0,638.75,1.0,0.5,924.0,500000.0,4430.0,4.9,16.0,3189.25,16.0,-999,-999,2,211.71,-999.0,-999,388;505;511;543;1004;1015;1297;1513;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Soricomorpha,Nesophontidae,Nesophontes,paramicrus,Nesophontes paramicrus,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Primates,Indriidae,Propithecus,coquereli,Propithecus coquereli,3,4189.27,-999.0,-999.0,-999.0,1533.0,-999.0,-999.0,-999,-999.0,140.99,-999,-999.0,-999.0,365.0,1.0,-999.0,-999.0,102.45,-999.0,-999.0,-999.0,-999.0,5.5,-999,-999,-999,180.96,-999.0,-999,1546;1547,-999.0,1.1,-999.0,-999.0,7668.04,-14.57,-16.41,-15.49,48.63,46.66,47.65,9,16.43,9.0,0.19,134.79,251.42,982.55,1753.03
Rodentia,Nesomyidae,Brachyuromys,betsileoensis,Brachyuromys betsileoensis,2,93.58,-999.0,162.5,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,-999,-999.0,-999.0,-999,2152;2655,-999.0,-999.0,-999.0,-999.0,37287.31,-17.5,-22.64,-20.07,48.94,46.83,47.88,8,61.62,13.0,0.18,167.8,184.84,1274.34,1503.13
Cetacea,Delphinidae,Sousa,chinensis,Sousa chinensis,-999,279999.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,166.12,-999.0,-999,1297;2151;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Chiroptera,Molossidae,Chaerephon,tomensis,Chaerephon tomensis,-999,7.48,38.62,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,1537,-999.0,-999.0,-999.0,-999.0,862.58,0.41,0.02,0.22,6.76,6.47,6.61,144,144.0,144.0,0.11,-999.0,-999.0,-999.0,-999.0
Diprotodontia,Macropodidae,Petrogale,lateralis,Petrogale lateralis,-999,4567.88,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.0,-999.0,144.0,-999.0,-999.0,275.0,-999.0,-999.0,-999.0,-999,1,-999,-999.0,-999.0,-999,955;1760;1848;2655,-999.0,-999.0,-999.0,-999.0,299435.81,-18.19,-34.38,-26.28,137.28,113.65,125.46,0,0.06,0.0,0.0,22.25,225.61,309.14,1378.94
Primates,Lorisidae,Pseudopotto,martini,Pseudopotto martini,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Echimyidae,Proechimys,canicollis,Proechimys canicollis,-999,312.57,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,19;2655,-999.0,-999.0,-999.0,-999.0,51317.01,11.55,8.66,10.1,-71.92,-75.17,-73.54,7,118.39,7.0,0.13,56.41,249.42,1367.33,1756.89
Chiroptera,Pteropodidae,Dobsonia,magna,Dobsonia magna,-999,465.0,148.84,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,550.0,755.15,-999.0,-999,-999,-999,165.0,-999.0,-999,80;196;259;2017,-999.0,-999.0,-999.0,-999.0,512543.88,-0.007690014,-17.83,-8.92,152.49,129.71,141.1,0,6.83,0.0,0.14,229.5,235.52,1524.91,1692.83
Rodentia,Gliridae,Eliomys,quercinus,Eliomys quercinus,1,114.61,-999.0,138.74,21.0,-999.0,-999.0,-999.0,5,-999.0,22.97,2,-999.0,-999.0,-999.0,4.99,1.0,66.0,-999.0,-999.0,147.93,-999.0,566.36,-999.0,8,2,2,34.8,-999.0,-999,295;543;1015;1297;2057;2151;2655,-999.0,-999.0,-999.0,-999.0,3870497.26,59.99,25.83,42.91,52.94,-12.98,19.97,0,104.35,2.0,0.03,44.52,112.39,411.33,789.69
Rodentia,Cricetidae,Lemmus,amurensis,Lemmus amurensis,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,3237790.69,67.37,48.44,57.91,158.87,111.73,135.3,0,1.55,0.0,-0.09,28.15,-108.84,283.33,331.9
Rodentia,Cricetidae,Reithrodontomys,paradoxus,Reithrodontomys paradoxus,1,-999.0,-999.0,71.38,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999,2,-999,-999.0,-999.0,-999,905;1643,11.72,-999.0,-999.0,-999.0,10040.15,11.99,9.81,10.9,-84.4,-86.3,-85.35,21,98.17,21.0,0.14,197.42,245.08,1274.78,1818.75
Chiroptera,Pteropodidae,Pteropus,rayneri,Pteropus rayneri,-999,661.28,158.61,255.53,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,0.99,-999.0,-999.0,68.45,122.64,-999.0,-999.0,-999.0,-999.0,-999,2,-999,181.36,-999.0,-999,78;406;978;1297;1658;2151;2280;2655,-999.0,-999.0,-999.0,-999.0,26002.69,-5.06,-9.94,-7.5,161.39,154.58,157.99,13,14.37,13.0,0.16,190.69,262.36,-999.0,-999.0
Rodentia,Muridae,Acomys,russatus,Acomys russatus,3,42.35,-999.0,111.08,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,0.000488186,0.000448138,-999.0,2.5,-999.0,-999.0,-999.0,-999.0,3487.07,-999.0,-999.0,-999.0,5,-999,-999,-999.0,-999.0,-999,1297;1542;1765;2593;2655;2978,-999.0,-999.0,-999.0,-999.0,800320.84,33.09,12.59,22.84,48.41,30.59,39.5,0,104.38,1.0,0.18,9.2,214.39,140.58,1406.5
Rodentia,Muridae,Notomys,macrotis,Notomys macrotis,-999,89.99,-999.0,117.99,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,-999,-999,-999.0,-999.0,-999,2655;2803,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
