Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Rodentia,Echimyidae,Mesomys,hispidus,Mesomys hispidus,1,175.0,-999.0,184.77,-999.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,1,-999.0,-999.0,-999.0,0.97,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999,2,2,-999.0,-999.0,-999,902;905;1297;2151;2655,-999.0,-999.0,-999.0,-999.0,4398504.11,5.48,-15.36,-4.94,-47.94,-77.68,-62.81,0,2.3,0.0,0.15,179.72,252.14,1414.16,1559.88
Rodentia,Heteromyidae,Dipodomys,heermanni,Dipodomys heermanni,1,63.08,-999.0,111.25,13.5,-999.0,73.17,63.3,4,-999.0,30.99,2,-999.0,-999.0,-999.0,3.11,2.0,28.8,3.7,-999.0,1160.33,-999.0,53.13,1.0,-999,1,2,25.9,36.2,-999,723;730;959;1297;1514;1569;1822;1849;2655;2801,-999.0,-999.0,-999.0,-999.0,70348.64,38.86,34.44,36.65,-118.66,-122.42,-120.54,2,102.16,2.0,0.09,40.92,127.75,352.13,1144.71
Rodentia,Sciuridae,Spermophilus,washingtoni,Spermophilus washingtoni,3,215.09,-999.0,166.0,-999.0,-999.0,-999.0,-999.0,7,-999.0,-999.0,2,-999.0,-999.0,-999.0,7.88,1.0,-999.0,-999.0,-999.0,18500.0,-999.0,-999.0,-999.0,10,1,2,-999.0,32.99,-999,1297;2447;2558;2655,-999.0,-999.0,-999.0,-999.0,17288.55,47.57,45.26,46.42,-118.02,-120.41,-119.22,1,10.28,1.0,0.12,24.37,100.46,266.1,727.52
Artiodactyla,Bovidae,Damaliscus,pygargus,Damaliscus pygargus,-999,77784.55,-999.0,-999.0,-999.0,1003.75,-999.0,-999.0,-999,-999.0,240.54,-999,-999.0,-999.0,365.0,1.41,-999.0,260.04,6873.81,-999.0,24.56,-999.0,620.76,-999.0,2,-999,-999,121.66,21189.56,-999,543;730;869;1297;1525;1763;1848;2655;2693,-999.0,1.1,-999.0,-999.0,370656.19,-24.59,-34.41,-29.5,30.66,19.82,25.24,2,39.93,3.0,0.1,49.54,156.83,674.58,1180.21
Rodentia,Gliridae,Chaetocauda,sichuanensis,Chaetocauda sichuanensis,1,31.51,-999.0,91.8,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,2151,-999.0,-999.0,-999.0,-999.0,37.63,32.36,32.29,32.33,104.27,104.2,104.23,36,36.0,36.0,0.02,69.0,132.0,732.0,830.0
Carnivora,Phocidae,Erignathus,barbatus,Erignathus barbatus,-999,279999.99,-999.0,2293.15,0.0,2190.0,-999.0,-999.0,6,18.0,285.24,2,-999.0,-999.0,547.5,1.0,-999.0,377.43,34536.93,-999.0,0.01,-999.0,2199.16,-999.0,-999,1,2,20.94,78004.01,-999,367;543;1297;1763;2151;2655;2986,-999.0,0.89,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Anomaluridae,Anomalurus,beecrofti,Anomalurus beecrofti,1,479.07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,0.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,904;1297;2655,-999.0,-999.0,-999.0,-999.0,4958782.98,16.56,-6.77,4.89,29.31,-17.53,5.88,0,46.27,1.0,0.12,136.46,253.23,1203.66,1563.78
Rodentia,Sciuridae,Marmota,marmota,Marmota marmota,-999,4059.15,-999.0,-999.0,-999.0,-999.0,1008.72,1868.0,3,1251.02,35.22,-999,0.01,0.01,912.5,4.0,1.0,216.0,29.74,-999.0,583.5,-999.0,827.69,-999.0,-999,-999,1,49.18,-999.0,-999,116;543;730;1297;1897;2655;3128,-999.0,-999.0,-999.0,-999.0,146907.37,50.05,42.26,46.15,20.78,-0.84,9.96,10,120.34,14.0,0.03,83.37,46.67,580.0,628.2
Primates,Lorisidae,Arctocebus,calabarensis,Arctocebus calabarensis,1,258.01,-999.0,239.99,-999.0,417.92,87.55,208.0,3,-999.0,133.74,-999,-999.0,-999.0,144.47,1.01,-999.0,156.0,31.82,-999.0,6.2,-999.0,298.91,1.0,-999,-999,2,109.26,160.0,-999,208;223;543;730;732;1297;1544;1547;1822;1848;2151;2344;2493;2511;2655;2986,-999.0,1.76,-999.0,-999.0,185093.8,7.45,3.58,5.52,13.39,6.02,9.71,6,145.31,7.0,0.11,184.44,247.75,1217.99,1530.26
Chiroptera,Emballonuridae,Taphozous,troughtoni,Taphozous troughtoni,-999,-999.0,72.5,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,1658,53.52,-999.0,-999.0,-999.0,34968.86,-18.89,-21.12,-20.0,140.23,138.5,139.37,0,0.27,0.0,0.0,37.66,240.67,534.08,1606.03
Dasyuromorphia,Dasyuridae,Sminthopsis,crassicaudata,Sminthopsis crassicaudata,2,15.98,-999.0,-999.0,-999.0,144.0,19.56,14.95,2,-999.0,16.0,1,-999.0,-999.0,97.0,6.52,2.0,51.6,0.01,-999.0,49.99,-999.0,148.31,-999.0,-999,1,3,70.0,6.5,-999,543;796;955;1052;1297;1412;1760;1822;2031;2483;2484;2655,-999.0,-999.0,-999.0,-999.0,4827312.09,-18.73,-38.85,-28.79,150.93,113.14,132.03,0,2.09,0.0,0.02,28.14,195.34,350.47,1244.37
Diprotodontia,Macropodidae,Thylogale,browni,Thylogale browni,-999,5478.0,-999.0,550.88,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,1,-999,-999.0,-999.0,-999,977;2152;2655,-999.0,-999.0,-999.0,-999.0,194749.1,-1.59,-8.07,-4.83,153.11,135.41,144.26,2,10.44,2.0,0.15,279.46,228.36,1677.74,1707.82
Artiodactyla,Cervidae,Alces,alces,Alces alces,2,461900.76,-999.0,2930.47,-999.0,1216.66,-999.0,-999.0,1,-999.0,235.0,1,71.75,73.26,365.0,1.25,1.7,324.0,12999.99,-999.0,0.4,-999.0,668.2,1.0,4,1,1,98.85,86299.96,-999,543;653;730;1013;1297;1418;1555;1573;1763;2525;2573;2620;2655;2890;2986;3009;3010,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Chiroptera,Pteropodidae,Paranyctimene,tenax,Paranyctimene tenax,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Chiroptera,Megadermatidae,Megaderma,lyra,Megaderma lyra,-999,39.27,69.5,73.99,0.0,709.72,-999.0,-999.0,2,-999.0,152.08,1,-999.0,-999.0,-999.0,1.0,1.0,168.0,10.22,-999.0,-999.0,350.0,620.76,-999.0,-999,2,3,44.58,-999.0,-999,167;196;679;892;1139;1142;1148;1297;1453;1528;1658;1705;1784;2086;2143;2144;2151;2370;2622;2655;2719;3023,-999.0,-999.0,-999.0,-999.0,6486789.9,34.77,1.26,18.01,119.66,67.29,93.48,0,260.94,7.0,0.08,112.7,205.2,872.75,1351.18
Chiroptera,Vespertilionidae,Plecotus,alpinus,Plecotus alpinus,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Abrocomidae,Abrocoma,budini,Abrocoma budini,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Chiroptera,Emballonuridae,Saccopteryx,bilineata,Saccopteryx bilineata,1,8.08,45.99,-999.0,-999.0,365.0,14.97,8.05,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,0.99,1.0,-999.0,3.49,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,3,59.99,5.66,-999,196;425;426;429;889;890;1079;1297;1388;1645;1658;1676;1822;1948;2143;2151;2295;2622;2655;2719;2751;2752;3023;3043,-999.0,-999.0,-999.0,-999.0,12018838.16,23.55,-22.53,0.5,-34.79,-105.7,-70.24,0,26.37,0.0,0.11,153.44,241.8,1296.3,1557.92
Rodentia,Cricetidae,Megadontomys,cryophilus,Megadontomys cryophilus,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,6755.29,17.8,16.99,17.39,-96.15,-97.08,-96.62,15,49.03,15.0,0.02,104.4,144.97,996.69,1534.59
Cetacea,Monodontidae,Monodon,monoceros,Monodon monoceros,-999,938126.44,-999.0,5092.53,-999.0,-999.0,-999.0,-999.0,2,-999.0,441.04,1,-999.0,-999.0,912.5,1.0,0.41,480.0,79999.99,-999.0,-999.0,-999.0,2580.24,14.0,-999,-999,3,608.33,-999.0,-999,511;543;1004;1297;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Sirenia,Trichechidae,Trichechus,inunguis,Trichechus inunguis,2,418001.19,-999.0,2751.93,-999.0,-999.0,11565.61,165223.0,3,-999.0,372.74,1,-999.0,-999.0,-999.0,1.0,-999.0,360.0,-999.0,-999.0,-999.0,-999.0,1520.78,1.0,-999,-999,1,516.18,67500.0,-999,543;890;905;1015;1297;1421;1822;2151;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Chiroptera,Hipposideridae,Hipposideros,ridleyi,Hipposideros ridleyi,-999,9.59,46.89,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,0.98,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,3,-999.0,-999.0,-999,196;679;1015;1162;1297;1658;2151;2655;2719,-999.0,-999.0,-999.0,-999.0,178832.48,6.1,0.66,3.38,118.78,101.55,110.17,1,70.12,2.0,0.18,268.14,237.02,1685.09,1735.06
Pholidota,Manidae,Manis,gigantea,Manis gigantea,-999,32999.7,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,365.0,-999.0,1.0,-999.0,499.99,-999.0,-999.0,-999.0,755.15,-999.0,-999,-999,-999,-999.0,5999.99,-999,1297;1848;2655,-999.0,-999.0,-999.0,-999.0,3277538.77,12.5,-6.47,3.01,34.66,-16.15,9.25,0,35.95,1.0,0.11,149.63,243.44,1350.19,1564.54
Rodentia,Echimyidae,Proechimys,simonsi,Proechimys simonsi,1,284.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,-999.0,-999.0,1,0.00365992,0.003157064,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,305.11,-999.0,-999.0,1.0,-999,1,2,-999.0,-999.0,-999,31;905;2655,-999.0,-999.0,-999.0,-999.0,1159850.76,-0.05,-17.65,-8.85,-63.17,-78.82,-71.0,0,4.05,0.0,0.14,189.95,243.47,1403.94,1498.78
Diprotodontia,Macropodidae,Onychogalea,unguifera,Onychogalea unguifera,-999,6494.73,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,-999,-999.0,-999.0,-999,955;1760;1848;2655;2986,-999.0,-999.0,-999.0,-999.0,1113729.55,-11.11,-19.58,-15.35,144.06,122.13,133.09,0,0.43,0.0,0.003661654,66.62,264.27,740.07,1711.29
Rodentia,Heteromyidae,Dipodomys,spectabilis,Dipodomys spectabilis,1,124.61,-999.0,141.14,14.0,-999.0,-999.0,-999.0,4,-999.0,23.5,2,0.000506179,0.000717,42.0,2.67,2.0,36.0,7.74,40.0,397.71,-999.0,310.33,-999.0,-999,1,2,23.47,-999.0,-999,302;730;1297;1360;1514;1573;2412;2655;2888;2978,-999.0,-999.0,-999.0,-999.0,525470.85,36.96,21.84,29.4,-101.29,-113.21,-107.25,0,13.35,0.0,0.13,26.65,153.27,409.67,1152.07
Primates,Pitheciidae,Callicebus,cinerascens,Callicebus cinerascens,3,992.4,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999,2,-999,-999.0,-999.0,-999,1605;1633;2151;2655,-999.0,-999.0,-999.0,-999.0,113467.5,-4.32,-12.46,-8.39,-58.37,-60.42,-59.39,0,0.52,0.0,0.34,180.52,248.44,1301.24,1525.97
Rodentia,Nesomyidae,Brachytarsomys,albicauda,Brachytarsomys albicauda,-999,200.0,-999.0,225.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,1,-999.0,-999.0,-999,1048;2152;2333;2655,-999.0,-999.0,-999.0,-999.0,75743.16,-13.96,-22.95,-18.45,50.45,46.77,48.61,8,37.82,11.0,0.18,181.85,195.81,1362.92,1604.94
Primates,Cheirogaleidae,Cheirogaleus,medius,Cheirogaleus medius,1,196.76,-999.0,225.0,-999.0,472.67,195.0,300.0,5,-999.0,61.79,1,0.02,0.004776286,365.0,2.04,-999.0,231.6,14.65,-999.0,221.44,1.0,413.84,1.0,4,2,2,60.65,-999.0,-999,208;543;730;732;1046;1048;1261;1297;1544;1545;1547;1611;1822;1848;2041;2151;2344;2428;2493;2511;2655;2986,-999.0,1.1,-999.0,-999.0,122848.88,-12.49,-25.58,-19.03,49.82,43.22,46.52,2,11.99,3.0,0.19,85.08,240.48,899.72,1625.76
Rodentia,Muridae,Mastomys,huberti,Mastomys huberti,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,5357106.48,14.85,-3.62,5.61,51.41,-17.53,16.93,0,41.43,1.0,0.1,87.0,246.61,890.62,1604.0
Lagomorpha,Ochotonidae,Ochotona,dauurica,Ochotona dauurica,-999,131.01,-999.0,180.0,-999.0,365.0,-999.0,-999.0,3,-999.0,30.0,2,-999.0,-999.0,-999.0,5.91,2.25,-999.0,-999.0,-999.0,5490.9,-999.0,94.39,-999.0,-999,1,1,-999.0,-999.0,-999,95;401;1297;1315;2646;2647;2988,-999.0,-999.0,-999.0,-999.0,2972204.68,52.49,33.08,42.78,120.31,88.2,104.26,0,27.87,0.0,0.06,22.8,-2.41,312.59,598.76
Rodentia,Echimyidae,Boromys,offella,Boromys offella,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Diprotodontia,Macropodidae,Dendrolagus,spadix,Dendrolagus spadix,2,8468.2,-999.0,602.65,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,2,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,2,1,-999.0,945.25,-999,511;977;1848;2152;2655,-999.0,-999.0,-999.0,-999.0,35926.62,-6.35,-8.17,-7.26,145.22,142.06,143.64,1,4.27,1.0,0.03,411.38,243.28,1639.1,1647.0
Primates,Pitheciidae,Callicebus,lucifer,Callicebus lucifer,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Gliridae,Muscardinus,avellanarius,Muscardinus avellanarius,2,29.19,-999.0,76.37,18.0,-999.0,-999.0,-999.0,8,-999.0,24.97,1,0.003271485,0.002902243,50.0,4.3,1.5,72.0,0.8,-999.0,-999.0,-999.0,346.11,-999.0,-999,2,2,37.61,-999.0,-999,461;462;543;1297;1573;2151;2655;2678;2805,-999.0,-999.0,-999.0,-999.0,3331818.71,59.53,36.38,47.96,52.15,-5.72,23.21,5,137.76,17.0,0.009613441,59.66,79.39,491.79,595.43
Chiroptera,Phyllostomidae,Artibeus,fraterculus,Artibeus fraterculus,-999,-999.0,56.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,0.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,1,-999.0,-999.0,-999,889;1297;1658;2151,25.54,-999.0,-999.0,-999.0,336498.73,1.08,-13.73,-6.32,-75.69,-81.35,-78.52,0,81.95,6.0,0.1,67.93,165.07,790.26,1396.68
Cetacea,Ziphiidae,Berardius,bairdii,Berardius bairdii,-999,11380000.04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,396.58,1,-999.0,-999.0,-999.0,0.98,0.33,852.0,-999.0,-999.0,-999.0,11.5,5050.97,30.0,-999,-999,3,-999.0,-999.0,-999,511;543;1015;1297;2151;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
