Order,Family,Genus,Species,Binomial,ActivityCycle,AdultBodyMass_g,AdultForearmLen_mm,AdultHeadBodyLen_mm,AgeatEyeOpening_d,AgeatFirstBirth_d,BasalMetRate_mLO2hr,BasalMetRateMass_g,DietBreadth,DispersalAge_d,GestationLen_d,HabitatBreadth,HomeRange_km2,HomeRange_Indiv_km2,InterbirthInterval_d,LitterSize,LittersPerYear,MaxLongevity_m,NeonateBodyMass_g,NeonateHeadBodyLen_mm,PopulationDensity_n/km2,PopulationGrpSize,SexualMaturityAge_d,SocialGrpSize,TeatNumber,Terrestriality,TrophicLevel,WeaningAge_d,WeaningBodyMass_g,WeaningHeadBodyLen_mm,Unnamed: 35,AdultBodyMass_g_EXT,LittersPerYear_EXT,NeonateBodyMass_g_EXT,WeaningBodyMass_g_EXT,GR_Area_km2,GR_MaxLat_dd,GR_MinLat_dd,GR_MidRangeLat_dd,GR_MaxLong_dd,GR_MinLong_dd,GR_MidRangeLong_dd,HuPopDen_Min_n/km2,HuPopDen_Mean_n/km2,HuPopDen_5p_n/km2,HuPopDen_Change,Precip_Mean_mm,Temp_Mean_01degC,AET_Mean_mm,PET_Mean_mm
Soricomorpha,Talpidae,Talpa,europaea,Talpa europaea,2,87.53,-999.0,129.99,-999.0,365.0,-999.0,-999.0,1,-999.0,30.41,2,0.002281811,0.002199765,-999.0,3.89,1.0,84.0,3.24,-999.0,925.63,1.0,335.48,-999.0,8,1,3,32.49,51.49,-999,543;562;730;949;966;1033;1120;1129;1159;1277;1297;1338;1451;1573;1847;1848;2060;2080;2131;2338;2620;2655;2736;2737;2786,-999.0,-999.0,-999.0,-999.0,7114720.32,64.41,41.24,52.82,76.88,-6.23,35.32,0,83.71,1.0,0.001894439,48.51,49.35,420.58,482.81
Chiroptera,Hipposideridae,Hipposideros,diadema,Hipposideros diadema,-999,46.9,88.69,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,3,-999.0,-999.0,-999,76;83;196;679;1297;1439;1621;1658;2143;2151;2622;2655;2719,-999.0,-999.0,-999.0,-999.0,3232983.89,18.65,-18.9,-0.12,161.39,93.45,127.42,0,119.34,2.0,0.12,221.44,243.75,1532.13,1714.7
Rodentia,Pedetidae,Pedetes,capensis,Pedetes capensis,1,2549.25,-999.0,-999.0,2.0,-999.0,793.5,2300.0,3,-999.0,78.02,2,-999.0,-999.0,101.0,0.98,-999.0,174.0,253.49,-999.0,-999.0,-999.0,338.33,-999.0,-999,1,1,45.61,1299.99,-999,518;543;659;660;1297;1822;2629;2655,-999.0,2.11,-999.0,-999.0,3979810.48,-7.82,-34.05,-20.93,35.54,12.15,23.85,0,13.77,0.0,0.14,58.64,201.84,657.25,1371.56
Carnivora,Mustelidae,Meles,anakuma,Meles anakuma,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Carnivora,Herpestidae,Crossarchus,ansorgei,Crossarchus ansorgei,3,700.0,-999.0,325.52,-999.0,-999.0,-999.0,-999.0,6,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,2,-999.0,-999.0,-999,1113;2655,-999.0,-999.0,-999.0,-999.0,604251.42,2.22,-9.57,-3.67,26.04,14.07,20.06,2,9.34,3.0,0.17,154.3,250.03,1488.79,1592.05
Chiroptera,Emballonuridae,Taphozous,hildegardeae,Taphozous hildegardeae,1,29.37,66.5,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,3,-999.0,-999.0,-999,196;889;1388;1658;1958;2151;2655;2719;3023,-999.0,-999.0,-999.0,-999.0,43393.84,-2.65,-6.83,-4.74,40.26,38.07,39.17,16,151.01,24.0,0.16,98.46,252.72,1086.26,1762.71
Rodentia,Nesomyidae,Brachyuromys,betsileoensis,Brachyuromys betsileoensis,2,93.58,-999.0,162.5,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,-999,-999.0,-999.0,-999,2152;2655,-999.0,-999.0,-999.0,-999.0,37287.31,-17.5,-22.64,-20.07,48.94,46.83,47.88,8,61.62,13.0,0.18,167.8,184.84,1274.34,1503.13
Carnivora,Mephitidae,Conepatus,semistriatus,Conepatus semistriatus,1,1997.34,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6,-999.0,-999.0,2,0.27,0.25,-999.0,3.49,-999.0,-999.0,-999.0,-999.0,9.52,-999.0,-999.0,-999.0,6,1,2,-999.0,-999.0,-999,730;890;1113;1573;2151;2655,-999.0,-999.0,-999.0,-999.0,2032658.27,21.6,-13.02,4.29,-34.79,-97.28,-66.03,0,65.25,3.0,0.12,130.15,243.25,1187.42,1581.66
Rodentia,Heteromyidae,Dipodomys,nelsoni,Dipodomys nelsoni,1,87.93,-999.0,127.5,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,2,-999.0,-999.0,-999.0,1.94,-999.0,-999.0,-999.0,-999.0,373.61,-999.0,-999.0,-999.0,-999,1,1,-999.0,-999.0,-999,301;1297;2473;2655,-999.0,-999.0,-999.0,-999.0,193502.54,29.29,23.57,26.43,-99.9,-105.67,-102.78,0,12.47,0.0,0.1,23.26,177.85,453.64,1056.38
Rodentia,Spalacidae,Spalax,microphthalmus,Spalax microphthalmus,-999,470.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,2.91,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,1297;2655,-999.0,-999.0,-999.0,-999.0,732950.44,54.25,43.64,48.94,48.69,29.5,39.1,5,63.15,9.0,0.01,39.04,64.55,426.44,559.88
Rodentia,Muridae,Notomys,longicaudatus,Notomys longicaudatus,-999,100.0,-999.0,138.19,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,-999,-999,-999.0,-999.0,-999,2655;2803,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Anomaluridae,Anomalurus,derbianus,Anomalurus derbianus,1,665.84,-999.0,356.94,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,0.04,0.04,-999.0,1.0,2.0,-999.0,-999.0,-999.0,50.43,-999.0,-999.0,1.0,-999,2,1,-999.0,-999.0,-999,904;1297;1535;2399;2655,-999.0,-999.0,-999.0,-999.0,7480085.38,9.11,-17.99,-4.44,39.51,-12.61,13.45,0,36.28,1.0,0.15,116.84,230.18,1113.67,1512.99
Afrosoricida,Chrysochloridae,Cryptochloris,zyli,Cryptochloris zyli,-999,-999.0,-999.0,84.85,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,-999,1,3,-999.0,-999.0,-999,511;1848;2131;2629,19.31,-999.0,-999.0,-999.0,7.83,-32.08,-32.11,-32.09,18.48,18.45,18.46,6,6.0,6.0,0.2,16.0,167.0,355.0,1176.0
Rodentia,Dipodidae,Allactaga,bullata,Allactaga bullata,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,2.52,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,1297,-999.0,-999.0,-999.0,-999.0,848001.94,50.02,41.36,45.69,114.45,91.95,103.2,0,2.14,0.0,0.01,16.27,-0.28,201.24,557.81
Chiroptera,Pteropodidae,Pteropus,personatus,Pteropus personatus,-999,130.84,91.9,136.38,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,978;1658;2151;2655,-999.0,-999.0,-999.0,-999.0,25383.48,2.64,-1.74,0.45,128.9,127.28,128.09,5,35.19,5.0,0.04,201.4,250.0,-999.0,-999.0
Rodentia,Ctenomyidae,Ctenomys,brasiliensis,Ctenomys brasiliensis,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Didelphimorphia,Didelphidae,Marmosops,bishopi,Marmosops bishopi,-999,-999.0,-999.0,103.46,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,2291,34.23,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Primates,Atelidae,Ateles,chamek,Ateles chamek,3,7053.92,-999.0,454.28,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,1,1.16,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.39,-999.0,-999.0,-999.0,-999,2,1,-999.0,-999.0,-999,1544;1547;1848;2145;2151;2251;2655;2912,-999.0,-999.0,-999.0,-999.0,990902.31,-2.58,-11.43,-7.01,-62.25,-77.21,-69.73,0,1.62,0.0,0.1,194.51,254.97,1504.72,1569.06
Rodentia,Ctenomyidae,Ctenomys,goodfellowi,Ctenomys goodfellowi,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,21761.32,-15.76,-18.09,-16.93,-61.29,-63.06,-62.17,1,7.14,1.0,0.29,87.28,235.24,1194.48,1383.71
Rodentia,Sciuridae,Callosciurus,prevostii,Callosciurus prevostii,3,400.0,-999.0,247.0,-999.0,-999.0,-999.0,-999.0,6,-999.0,46.08,1,-999.0,-999.0,-999.0,1.29,-999.0,68.0,16.34,-999.0,-999.0,-999.0,-999.0,-999.0,5,2,2,-999.0,-999.0,-999,32;1297;1849;2152;2655;2844,-999.0,-999.0,-999.0,-999.0,1315342.19,7.06,-5.94,0.55,119.26,95.18,107.22,1,71.14,4.0,0.15,243.8,248.44,1686.88,1743.09
Rodentia,Bathyergidae,Cryptomys,ochraceocinereus,Cryptomys ochraceocinereus,-999,200.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,3.0,2.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,1297;2655,-999.0,-999.0,-999.0,-999.0,1268391.62,8.73,0.67,4.7,34.07,8.78,21.42,0,17.56,0.0,0.07,122.93,243.6,1192.73,1612.08
Soricomorpha,Soricidae,Cryptotis,meridensis,Cryptotis meridensis,-999,12.63,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,104.61,-999.0,-999.0,-999.0,-999,1,3,-999.0,-999.0,-999,794;858;2655,-999.0,-999.0,-999.0,-999.0,27050.11,10.84,7.08,8.96,-66.23,-73.44,-69.84,7,166.15,8.0,0.09,104.67,209.91,1385.5,1688.58
Artiodactyla,Bovidae,Aepyceros,melampus,Aepyceros melampus,3,52591.69,-999.0,1420.0,-999.0,730.0,-999.0,-999.0,2,-999.0,196.74,1,1.97,2.36,365.0,0.98,-999.0,213.0,5238.4,-999.0,13.36,-999.0,498.97,15.25,4,1,1,150.0,14563.8,-999,543;730;854;869;1297;1525;1573;1763;1848;2338;2620;2629;2655;2693;3057,-999.0,1.1,-999.0,-999.0,3926868.66,2.58,-28.42,-12.91,40.84,11.71,26.27,0,37.6,1.0,0.15,73.05,216.36,841.64,1480.32
Rodentia,Nesomyidae,Nesomys,rufus,Nesomys rufus,2,163.96,-999.0,208.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,-999.0,-999,0.003902215,0.003660971,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,1,-999.0,-999.0,-999,1048;1573;2152;2333;2655,-999.0,-999.0,-999.0,-999.0,65566.48,-13.66,-22.77,-18.21,50.11,46.75,48.43,8,43.74,10.0,0.18,169.07,191.8,1325.2,1577.46
Chiroptera,Natalidae,Chilonatalus,micropus,Chilonatalus micropus,-999,-999.0,33.5,-999.0,-999.0,-999.0,-999.0,-999.0,1,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,3,-999.0,-999.0,-999,889;1658;2151,5.86,-999.0,-999.0,-999.0,192773.97,23.19,13.31,18.25,-68.31,-84.95,-76.63,2,156.27,23.0,0.04,106.88,246.31,1361.58,1646.11
Cetacea,Delphinidae,Tursiops,aduncus,Tursiops aduncus,-999,-999.0,-999.0,2366.0,-999.0,-999.0,-999.0,-999.0,2,-999.0,365.0,-999,-999.0,-999.0,1095.0,-999.0,-999.0,-999.0,9828.52,878.91,-999.0,64.0,4544.15,-999.0,-999,-999,3,638.75,-999.0,-999,712,287499.41,0.63,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Gliridae,Graphiurus,surdus,Graphiurus surdus,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4,-999.0,-999.0,2,-999.0,-999.0,-999.0,4.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,7,2,2,-999.0,-999.0,-999,2151,-999.0,-999.0,-999.0,-999.0,52630.81,3.99,1.29,2.64,12.18,9.49,10.83,3,26.31,4.0,0.07,176.22,235.71,1359.6,1534.04
Primates,Cercopithecidae,Semnopithecus,hector,Semnopithecus hector,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,20231.94,30.23,28.82,29.53,81.23,79.28,80.25,23,127.01,23.0,0.1,110.6,158.9,926.34,1193.8
Diprotodontia,Macropodidae,Macropus,bernardus,Macropus bernardus,-999,17000.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,-999,-999.0,-999.0,-999,1760;1848;2655,-999.0,-999.0,-999.0,-999.0,36606.69,-11.72,-14.66,-13.19,133.95,132.4,133.17,0,0.18,0.0,0.0,96.41,262.1,890.28,1807.63
Rodentia,Nesomyidae,Cricetomys,gambianus,Cricetomys gambianus,-999,1267.52,-999.0,362.64,23.0,212.91,1022.38,1521.4,-999,-999.0,31.45,-999,-999.0,-999.0,-999.0,3.11,2.0,-999.0,22.68,78.0,-999.0,-999.0,177.08,-999.0,-999,-999,-999,34.54,-999.0,-999,36;416;922;1213;1244;1297;1822;2061;2655,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
Rodentia,Sciuridae,Sciurus,sanborni,Sciurus sanborni,3,136.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,2151;2655,-999.0,-999.0,-999.0,-999.0,104684.03,-11.01,-14.4,-12.7,-69.0,-72.9,-70.95,0,3.7,1.0,0.06,309.04,194.93,1427.9,1498.5
Primates,Tarsiidae,Tarsius,syrichta,Tarsius syrichta,1,115.91,-999.0,117.74,-999.0,1204.5,76.7,113.0,1,-999.0,177.99,-999,0.007129928,0.01,-999.0,1.01,-999.0,180.0,25.6,-999.0,-999.0,-999.0,-999.0,1.0,-999,-999,1,82.49,-999.0,-999,208;223;543;720;1297;1544;1547;1848;2137;2344;2493;2655;2660;2986,-999.0,-999.0,-999.0,-999.0,121292.03,12.58,5.55,9.07,126.6,121.79,124.19,33,172.57,55.0,0.11,183.1,241.07,1565.18,1739.39
Chiroptera,Pteropodidae,Pteralopex,anceps,Pteralopex anceps,-999,574.75,165.5,262.31,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,406;1658;2151;2280;2655,-999.0,-999.0,-999.0,-999.0,7318.84,-5.12,-7.41,-6.27,157.55,154.58,156.07,13,16.77,13.0,0.14,182.39,261.39,-999.0,-999.0
Chiroptera,Phyllostomidae,Choeronycteris,mexicana,Choeronycteris mexicana,-999,17.26,44.49,66.0,0.0,-999.0,-999.0,-999.0,3,-999.0,-999.0,1,-999.0,-999.0,-999.0,0.99,-999.0,-999.0,4.85,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,2,-999.0,-999.0,-999,108;124;892;1297;1658;2077;2143;2151;2622;2655,-999.0,-999.0,-999.0,-999.0,1786274.52,33.35,13.13,23.24,-87.22,-117.35,-102.28,0,53.53,1.0,0.1,52.95,189.59,692.9,1322.52
Carnivora,Felidae,Felis,margarita,Felis margarita,1,2823.36,-999.0,511.33,14.0,-999.0,-999.0,-999.0,1,-999.0,63.61,1,-999.0,-999.0,197.7,4.12,-999.0,-999.0,63.99,-999.0,-999.0,-999.0,-999.0,-999.0,-999,1,3,-999.0,-999.0,-999,1113;1297;2655,-999.0,1.5,-999.0,-999.0,12141993.7,47.88,12.95,30.41,67.81,-14.58,26.61,0,10.35,0.0,0.1,7.48,223.87,125.83,1210.52
Rodentia,Spalacidae,Eospalax,smithii,Eospalax smithii,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999,-999,-999.0,-999.0,-999,-999,-999.0,-999.0,-999.0,-999.0,132161.7,36.42,32.82,34.62,107.33,103.0,105.16,8,132.9,14.0,0.06,44.26,66.94,583.37,814.39
Chiroptera,Pteropodidae,Pteropus,caniceps,Pteropus caniceps,-999,525.12,140.22,216.67,-999.0,-999.0,-999.0,-999.0,-999,-999.0,-999.0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,2,-999,-999.0,-999.0,-999,978;1658;2151;2655,-999.0,-999.0,-999.0,-999.0,24432.1,2.64,-2.48,0.07,128.9,125.32,127.11,5,27.16,5.0,0.04,192.66,250.11,-999.0,-999.0
